Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,mrn,source_facility_id
5a033b95-80dc-4545-b65f-4c785b0837a2,1956-05-17,,552-41-5823,S65849698,,Ms.,Catherine,Erica,Phillips,,Smith,,asian,hispanic,female,Sarahborough CA US,8151 Jessica Valleys,Oakland,CA,Alameda,43129,94609,17.459079,-164.047069,14622.06,29071.81,102379,001-782-920-5966,bateskyle@example.com,330312150,330101
2408d1d9-8df7-4071-93df-0d81b3ce6f7b,1968-01-01,,511-66-5630,S37576002,,Ms.,Barbara,Anna,Dunn,,,,white,nonhispanic,female,Hernandezview MA US,26567 Rodriguez Mill,Boston,MA,Suffolk,03304,02118,-22.649006,-13.593955,7544.34,6974.48,39062,694-257-6396x74561,allison74@example.com,330373105,330101
a96222bc-aa17-40c1-8305-d175b37bcc88,1982-07-25,,013-34-9847,S92875258,,Mr.,Lawrence,Tabitha,Vargas,,,D,white,nonhispanic,male,East Anthonyhaven MA US,925 Kidd Inlet Apt. 209,Boston,MA,Suffolk,20437,02118,11.524385,121.576229,21807.79,27918.67,126662,+1-704-609-0461x73412,psimon@example.net,330747684,330102
1507c85d-a3db-4816-8ffd-1c799a4292ad,1982-01-08,,525-49-8419,S74818086,,Ms.,Amy,,Cantrell,,Hogan,,asian,nonhispanic,female,Lake Carolyntown TX US,076 Johnson Village,Austin,TX,Travis,52282,78702,-83.244001,100.449413,37620.04,8561.32,35503,+1-845-746-1638x76386,bsantos@example.net,140400654,140401
ab2cb787-fa02-4bfd-8ce8-c35955885da3,1961-12-06,,572-18-8331,S51179720,X15128061,Mr.,David,Karen,Campbell,,,W,black,hispanic,male,Port Gloria IL US,723 Kimberly Greens Apt. 099,Chicago,IL,Cook,25578,60612,-68.996904,-71.486806,48826.21,9034.7,76929,445.385.7502,cynthiaflowers@example.org,140947586,140401
abfd7fec-ba9b-4f48-bc38-f5a1d17d86a5,1964-01-17,,199-68-7987,S12944666,X67131686,Ms.,Angela,,Gardner,,Griffin,W,white,nonhispanic,female,Tiffanyhaven TX US,5623 Brown Haven Suite 724,Austin,TX,Travis,27459,78702,-36.74849,106.486424,51718.08,5133.33,39393,001-760-553-3879,smithedward@example.org,140617542,140401
808e0159-39c5-48d9-8888-2b0953ed31de,1932-03-15,,170-79-1283,S80583983,,Mr.,Steven,Kristi,Hicks,,,,asian,hispanic,male,West Aliciatown MA US,192 Michelle Fords,Boston,MA,Suffolk,35955,02118,-43.363869,-160.852207,23826.58,37476.14,223074,001-427-704-9556x6993,hugheskimberly@example.net,330148647,330102
1ec5055e-b5e9-41d8-9376-7b6c334627db,1934-05-15,,469-64-1598,S14857152,,Mr.,Steven,Gary,Castillo,,,S,white,hispanic,male,West Sara GA US,34640 Kathleen Park Suite 750,Savannah,GA,Chatham,13819,31404,63.227227,25.139487,22154.12,55577.63,39037,001-295-884-3275x22331,kestrada@example.com,140493716,140401
0f7377a0-ad09-4758-b6e1-692fcf692649,1983-01-22,,767-29-4411,S90767371,,Ms.,Lisa,Laura,Miles,,Conner,,white,nonhispanic,female,Russellstad MA US,638 Davis Shores,Boston,MA,Suffolk,16259,02215,-65.719946,-128.437157,8639.76,18038.19,75316,3466092187,glenn99@example.org,030391633,030301
7b3b4283-f055-4df3-b6c2-2872bd5c5a4a,1941-02-25,,646-36-2956,S35260739,,Ms.,Laura,,Ellison,,,,white,nonhispanic,female,Moorestad AZ US,5286 Brandon Overpass Suite 846,Phoenix,AZ,Maricopa,04545,85006,36.633802,-131.689541,16113.6,3761.73,52435,9628501432,davidclayton@example.com,050108947,050201
c090775a-7e0c-4043-a66e-392f0cc1ef19,2009-10-25,,866-13-8807,S24786069,,,Jennifer,,Rivera,,,S,white,nonhispanic,female,New Jacobmouth CA US,223 Cruz Inlet Suite 463,Oakland,CA,Alameda,27011,94609,-16.939515,-0.597752,42478.35,11859.16,70018,001-788-381-3253x950,cindyhester@example.com,330998252,330102
9034aaea-234f-4570-9bcc-2d889319e627,1943-04-17,,685-02-0915,S66006296,,Ms.,Charlene,,Walsh,,,S,white,nonhispanic,female,Christinaland TX US,187 Brooke Brooks Suite 595,Austin,TX,Travis,12875,78702,62.23054,-45.146639,26980.46,2646.35,76758,248.972.3130x4773,patricia74@example.net,140267248,140401
67594b45-0892-451d-b640-ac05c2547dfe,1976-06-26,,788-87-9802,S12393246,,Mr.,Raymond,Rebecca,Bell,,,D,white,nonhispanic,male,Lake Michaelside IL US,27617 Joseph Glen,Chicago,IL,Cook,11611,60612,35.964007,-115.283647,30817.19,29146.14,39848,983.874.3369x141,scottscott@example.net,330762527,330102
9705c68d-91fa-4b4a-9dbc-aea34e829099,1990-11-02,,712-62-0333,S52104580,,Mr.,Justin,Carl,Bell,,,W,white,nonhispanic,male,Port Kristen GA US,93827 Lisa Unions Apt. 276,Savannah,GA,Chatham,48915,31404,-61.057454,-120.1438,24610.36,1130.05,47009,(529)277-2912x999,carlnguyen@example.net,330883439,330101
237d15bb-9a55-4266-a6d2-48de237bf7ed,1978-07-17,,456-65-0590,S92999274,,Mr.,Derek,Melinda,Valentine,,,,white,nonhispanic,male,Smithchester AZ US,7794 Tina Pine Suite 865,Phoenix,AZ,Maricopa,26339,85006,-12.739074,-20.989108,10434.08,31754.97,15648,(956)449-0969x804,xmcintyre@example.com,330660079,330102
72024781-04ec-4cfa-b992-2b77ea2d835d,1960-09-19,,289-28-4922,S37624917,X60066952,Mr.,Gabriel,Bill,Allen,,,,other,nonhispanic,male,North Olivia MA US,8032 Cassandra Vista Apt. 391,Boston,MA,Suffolk,02845,02118,55.145327,-77.797117,12203.34,4257.95,146837,(490)433-6636x374,robert81@example.net,050427841,050201
4e61d5bf-0119-4846-b0a8-59eda83b5d47,1937-03-10,,839-54-5025,S59686935,,Ms.,Diana,Ashley,Harrison,,Wilson,D,white,nonhispanic,female,Rodriguezview MA US,2647 Pamela Pass Suite 646,Boston,MA,Suffolk,45552,02118,87.41874,-83.698291,17920.48,9022.92,56155,(357)758-3761x46237,micheleharrington@example.com,030133374,030301
9878b270-af92-4c24-96d4-67e6c10283c1,1961-06-10,,172-83-7233,S99086947,,Ms.,Andrea,,Marshall,,,W,white,hispanic,female,Laurenland GA US,624 Buck Ferry Apt. 232,Savannah,GA,Chatham,04119,31404,-80.156454,-172.886195,12849.5,25637.8,42709,563-960-6320x79108,benjamin58@example.org,030932435,030301
f81c778e-ef3d-48d2-8872-b66c718505a8,1982-02-25,,231-26-9201,S23075576,,Mr.,Matthew,Heidi,Caldwell,,,,black,nonhispanic,male,New Johnland CA US,555 Daniels Rest Apt. 882,Oakland,CA,Alameda,41862,94609,45.553632,-42.244942,19567.02,2200.97,35981,+1-754-275-5991x2460,skinnerrobin@example.com,330563590,330102
6f7775b3-a726-419e-8b44-093768fbcdf0,1946-06-15,,158-02-5572,S31158521,,Mr.,Alan,Brittany,Mendoza,,,,white,nonhispanic,male,Ramosbury GA US,019 Walker Cliffs,Savannah,GA,Chatham,35444,31404,77.155135,171.334869,21269.35,41892.58,83323,(964)968-6662x1791,chapmancarrie@example.net,050804678,050201
1934cfc3-f823-413c-af85-496dacb75d63,1939-05-07,,318-23-2024,S31885435,,Mr.,George,,Gonzalez,,,D,white,nonhispanic,male,Anthonyport MA US,4587 Daniel Corners Suite 780,Boston,MA,Suffolk,17589,02118,-69.225386,143.553618,32907.78,4666.16,47404,9294016380,nancy73@example.com,050572284,050201
e38758a3-7e85-4587-9e80-01679b3e0f64,1942-02-02,,639-76-7566,S38813461,,Ms.,Christina,Kyle,Santiago,,,D,white,nonhispanic,female,Lake Edgar GA US,5914 Austin Rapid,Savannah,GA,Chatham,48155,31404,61.452801,-152.153161,212747.82,9254.65,65913,334.321.6046x389,iparsons@example.com,330543161,330102
e72d9bac-c8e9-49a7-ba23-70fe3e370d04,1986-09-27,,879-66-1768,S86128023,,Mr.,Jesse,Devin,Oliver,,,W,white,nonhispanic,male,Whiteborough MA US,3992 Katherine Dam,Boston,MA,Suffolk,18309,02118,-23.475489,74.738212,8330.79,43001.76,27654,001-395-725-3604x03744,rachel32@example.org,330627285,330102
0c394de5-d673-44a7-b0c9-1d243e12ace3,1974-03-14,,721-46-8392,S63377519,X37774481,Mr.,Joshua,Vincent,Price,,,W,other,nonhispanic,male,Lake Johnborough AZ US,0679 Robertson Summit Suite 516,Phoenix,AZ,Maricopa,49769,85006,29.246754,-53.658198,43623.49,7094.63,15042,001-429-333-6926x8954,harveysarah@example.net,030561029,030301
9e112398-dfdc-4ad4-9866-d9b71fde0607,1974-01-23,,089-77-0251,S90102244,X58166703,Mr.,Russell,Michelle,Miller,,,D,asian,hispanic,male,West Andrew MA US,125 Stacey Villages,Boston,MA,Suffolk,31270,02118,85.770489,81.191346,123651.05,39639.69,33823,001-919-454-7603x8504,jamesthompson@example.com,030489358,030301
dab61f0e-fdf2-47bd-bc93-08b00b05d09a,1976-07-12,,413-74-2439,S44545243,X67343834,Mr.,Randy,Teresa,Vasquez,,,D,white,hispanic,male,Crystalhaven CA US,26137 Vargas Crossroad Apt. 755,Oakland,CA,Alameda,48998,94609,-53.75282,-148.585741,14005.98,42509.09,34706,258.766.3926,bramirez@example.com,140281433,140401
09235c60-a618-48a5-b7dd-0550dbff31d6,1947-10-12,,777-14-4270,S12614546,,Mr.,Eric,Whitney,Garcia,,,M,asian,nonhispanic,male,New Ericport MA US,1958 Monica Green Suite 856,Boston,MA,Suffolk,37840,02118,-34.64282,45.210932,15783.04,31917.06,25521,001-873-339-4211,mckinneycindy@example.net,330291255,330101
04270989-69d1-4444-8656-9a0b1ab7e91f,1972-08-16,,402-44-8995,S79844251,,Mr.,Joseph,Timothy,Perez,,,M,white,nonhispanic,male,Hamiltonmouth MA US,640 Davis Cape,Boston,MA,Suffolk,35308,02118,-38.861571,57.361508,21145.81,41386.03,124372,(882)788-0153x263,justin31@example.net,330109736,330101
1be3331f-ff64-44cc-a283-14e0dee4c5ab,1997-04-01,,383-52-9738,S11292704,X27217823,Mr.,Christopher,Joel,Johnson,,,,white,hispanic,male,West Lisaville CA US,865 Martin Avenue,Oakland,CA,Alameda,35032,94609,-8.85591,174.943338,24214.84,6418.01,144083,+1-908-744-5994x79984,ashleymccormick@example.org,330503960,330102
8f935b81-343b-46bd-bc78-de54b97c013e,1972-07-25,,836-17-6022,S72281693,X97721237,Ms.,Emily,Bryan,Christensen,,Henry,M,asian,nonhispanic,female,New Monicabury AZ US,0915 Coleman Mountains Suite 155,Phoenix,AZ,Maricopa,14714,85006,29.247474,34.730583,19190.9,16998.38,81164,001-360-361-2762x9129,yaguilar@example.com,050783747,050201
e782cf9c-ff17-46f2-96d9-214d87e53b98,1952-11-29,,079-56-1189,S94663793,X68760295,Ms.,Brandi,,Ramsey,,York,D,asian,nonhispanic,female,Finleychester CA US,521 Andrew Squares Apt. 220,Oakland,CA,Alameda,24125,94609,-46.762891,-75.607393,23915.6,5527.2,28358,577.618.6643x29152,erica66@example.com,140322129,140401
e7a66e10-f874-4bee-8423-02c60abe4235,1984-02-11,,396-45-3612,S78712532,,Mr.,Andrew,Brenda,Sandoval,,,S,black,hispanic,male,Williamsville CA US,24133 Amanda Land Apt. 762,Oakland,CA,Alameda,22862,94609,-80.259241,-175.299008,127651.93,8770.6,132559,796.304.8414x15547,zfoley@example.org,330473090,330102
3d02d71b-271c-44a1-832e-bf029f08c88f,2005-11-29,,446-23-4338,S65033571,,Ms.,Julia,Jennifer,Haney,,,W,asian,hispanic,female,Bradleystad TX US,05340 Christopher Mountain Suite 411,Austin,TX,Travis,11722,78702,-85.378925,72.027057,13428.56,3430.1,17320,(656)409-1717,allen89@example.org,330768804,330102
70c2d08c-b8fc-4987-8b95-ed5ba6cb1843,1961-01-25,,136-49-3295,S14973919,X45567120,Ms.,Cassandra,Lisa,Howard,,Thompson,D,white,nonhispanic,female,Lake Kevinside TX US,8879 Crystal Circles Apt. 654,Austin,TX,Travis,28151,78702,31.388858,43.244708,86062.48,2515.75,93921,001-600-968-0208x68861,qwilliams@example.org,330862846,330102
039dc8f2-30f3-4a1f-b7de-8083b9a2022c,1958-11-01,,532-06-8614,S91950746,,Ms.,Melody,,Brown,,Nelson,D,black,nonhispanic,female,Lake Josestad MA US,129 Owens Island,Boston,MA,Suffolk,17532,02118,81.965951,55.127545,16134.06,18648.16,19305,(484)720-8010x70155,johnsoncandice@example.net,050336658,050201
43abc3bc-4bcb-4ba3-acfd-190e276929ba,1937-10-01,,512-51-1462,S50129801,,Mr.,Christopher,Robert,Perez,,,M,white,nonhispanic,male,Roberttown MA US,429 Tyler Crossroad Suite 758,Boston,MA,Suffolk,45986,02118,21.954722,173.103664,16300.78,7840.56,35170,(289)428-6474,xnichols@example.com,330468336,330102
cc6a1f38-e029-4f21-8884-bfaf990fa89d,1995-10-25,,502-05-7127,S92798902,X39169836,Mr.,Christopher,Deborah,Hammond,,,W,white,hispanic,male,Haleyton MA US,13219 Sims Mill,Boston,MA,Suffolk,19133,02215,-81.310892,-56.019832,71514.61,9902.19,36123,001-314-300-0916,bmanning@example.org,050694776,050201
8253a688-5ba6-4e8c-8b25-e0e7a99e6e02,1977-12-02,,600-65-2276,S19808531,,Mr.,David,Kimberly,Owens,,,S,white,nonhispanic,male,Loristad TX US,2168 Mcdaniel Coves Suite 587,Austin,TX,Travis,20473,78702,-25.743658,109.480462,26132.08,15336.94,21116,001-951-982-5202,larry67@example.com,330984166,330102
c55fa99b-0c78-4295-b766-5891d85419c4,1972-06-13,,035-55-6945,S10279194,,Ms.,Donna,Matthew,Wells,,,M,white,nonhispanic,female,North Oscarhaven MA US,32368 Andrews Mission,Boston,MA,Suffolk,49195,02215,-5.690141,0.618672,15793.07,31408.96,57165,(329)650-6077,tanya68@example.org,330350410,330102
18dbac4c-0075-4982-bd48-db35c043b446,1961-09-01,,712-40-5169,S82485622,,Mr.,James,Debra,Goodman,,,D,white,nonhispanic,male,Joyceview GA US,7837 George Fork,Savannah,GA,Chatham,06316,31404,-41.442926,-72.653688,61958.73,3339.19,99302,(875)377-6047x6377,barbaracox@example.com,330976158,330102
0bf83da4-6a6c-4beb-9f74-8bc2ba0fc492,1961-11-13,,654-12-5829,S14525090,,Mr.,Arthur,Susan,Kelley,,,M,white,nonhispanic,,Mannburgh MA US,34630 Lee Walks Apt. 840,Boston,MA,Suffolk,32796,02118,-2.397192,-116.368342,167650.21,25017.77,75455,527.430.2765,rojasmaria@example.net,030646919,030301
9df67ab1-d222-4446-b222-4ae1f08b156f,1966-04-13,,768-70-4815,S67939155,,Mr.,Trevor,,Perez,,,M,white,nonhispanic,male,Davilaburgh CA US,6751 Reynolds Light,Oakland,CA,Alameda,13823,94609,13.970928,-48.516199,33145.03,23545.03,33819,259-208-6118,james42@example.net,050213960,050201
4a9cfbf3-404a-450f-a20e-37c192530dff,1990-11-13,,018-43-0198,S34747723,,Ms.,Judy,Christopher,Jefferson,,,M,white,nonhispanic,female,South Theresaside MA US,131 Ricky Field Apt. 068,Boston,MA,Suffolk,52174,02215,-13.789049,83.469346,30122.54,6854.35,50469,(866)633-9034x98725,washingtonjames@example.com,140664223,140401
4e15db61-c1af-4f8c-9be1-137e0845182c,1953-05-10,,808-16-9165,S97156869,,Mr.,Michael,Eric,Noble,,,M,white,nonhispanic,male,Tamarachester CA US,930 Brian Groves,Oakland,CA,Alameda,45621,94609,-84.948036,90.562461,70459.58,7805.09,53017,344.237.2556,perrybrian@example.com,050120769,050201
c139ce56-913b-4ccd-8e11-1f2e29b5c7b7,1984-04-23,,284-17-6271,S74013883,,Ms.,Elizabeth,David,Day,,Pierce,M,black,nonhispanic,female,Port Kimberly MA US,9733 Erika Brook Suite 843,Boston,MA,Suffolk,43677,02118,31.200685,-149.6713,30652.58,59649.73,8740,748.458.6756,anna10@example.com,330616956,330102
9be976a8-1b29-4ffe-b078-cbf3b8df880d,2000-08-04,,878-81-9518,S18795313,X98017665,Ms.,Hailey,Angelica,Garcia,,,W,white,nonhispanic,female,North Deborah MA US,832 Peterson Cliffs,Boston,MA,Suffolk,55871,02215,39.575947,-35.072548,15574.27,5012.32,27463,965.748.1813x94542,crystalsullivan@example.com,050430330,050201
818420f1-850d-4f29-9a39-7365865d172b,1961-07-18,,602-77-3912,S24130902,,Mr.,Bradley,Jessica,Mora,,,,black,nonhispanic,male,Lauriestad GA US,7874 Brooke Lane Apt. 080,Savannah,GA,Chatham,18417,31404,43.599629,-52.766001,31426.3,25333.0,39546,001-210-393-4263,tramirez@example.com,330392725,330101
f9151c85-e4d6-4b74-b51c-0562a7970d93,1965-06-19,,441-11-2146,S34734585,,Mr.,Keith,Jerome,Shea,,,,white,nonhispanic,male,North Emily GA US,0155 Donald Fords,Savannah,GA,Chatham,26274,31404,44.533569,-55.564725,13372.58,14435.46,30503,440.374.2949,benjaminwilliams@example.org,140190015,140401
4eff8434-3854-4c7b-a3bb-6f06ba15e93b,1987-04-02,,678-19-4662,S91535331,,Ms.,Holly,,Wright,,,M,other,nonhispanic,female,North Melanie CA US,86522 Jose Drive Suite 173,Oakland,CA,Alameda,32468,94609,-29.038072,-126.34037,29496.81,15470.83,46773,+1-571-242-5573x43774,qcook@example.org,050428135,050201
f83e99fb-8274-4734-8302-2c4edb61eaaf,1974-11-11,,494-45-4608,S44761900,,Ms.,Jasmine,,Bernard,,,D,black,hispanic,female,East Aaronland AZ US,854 Allen Island,Phoenix,AZ,Maricopa,26543,85006,-52.471137,99.11304,23531.56,115413.04,53824,(443)296-8923x678,hwarren@example.org,330276846,330102
2534ca77-151f-47a0-8482-da52b1b1dd90,1979-12-29,,872-16-9140,S71564503,X28939089,Ms.,Stephanie,,Mann,,,M,white,nonhispanic,female,Morenoside CA US,6829 Kayla Lane,Oakland,CA,Alameda,38270,94609,-0.379512,48.367083,10616.04,7181.91,12660,001-412-576-1177x23596,george76@example.org,110901844,110501
e2a42831-94c2-4f34-9b83-7a0e19252dc6,1963-07-25,,828-72-8019,S65620418,,Ms.,Patricia,,Romero,,,,white,nonhispanic,female,Lake Sarah IL US,5419 Lewis Turnpike Suite 155,Chicago,IL,Cook,11418,60612,26.237164,165.057766,13244.92,25236.75,36103,795-870-8190,gambletiffany@example.net,050146604,050201
2772014c-878a-4a55-a558-7887e10e0843,1956-05-01,,757-46-3496,S81762849,,Mr.,Taylor,Steven,Brooks,,,S,white,hispanic,male,Ryanville CA US,464 Rivera Inlet Apt. 495,Oakland,CA,Alameda,21565,94609,-39.969371,-23.146386,218362.85,5103.38,38602,(900)477-8776x83413,david11@example.org,030325985,030301
e5004430-32c9-4f88-a879-8b7a83fafd9d,1956-07-17,,843-57-1683,S20405687,,Ms.,Vanessa,Michael,Davis,,,S,white,hispanic,female,South Danielside IL US,3231 Jordan Stravenue,Chicago,IL,Cook,11073,60612,44.748899,-167.105549,145452.18,28066.34,45564,881.209.9120x069,erica81@example.net,030127857,030301
35664cca-b23a-4641-b978-ea39a6d7eb37,1966-01-13,,248-82-2887,S22798777,,Ms.,Kara,Janet,Sheppard,,,D,other,nonhispanic,female,Christopherport AZ US,931 Melissa Gateway,Phoenix,AZ,Maricopa,46261,85006,-9.155663,-173.988287,21346.18,4242.65,67896,747-406-5708,hardymichael@example.org,330427723,330101
22da3af0-7647-435d-8039-0eab72681ef8,1929-01-11,,424-50-5870,S79700784,,Mr.,John,,Merritt,,,W,white,nonhispanic,male,Rachelchester TX US,7549 Hernandez Village,Austin,TX,Travis,39708,78702,17.067051,27.027711,28070.53,9791.42,88002,001-787-374-4390,jeremy56@example.net,330528963,330102
fc586c41-e44a-4766-8191-05cbae4186f7,1929-09-13,,787-22-8536,S78367626,,Ms.,Carrie,,Hudson,,,D,white,nonhispanic,female,Rebeccafurt AZ US,1018 Charles Locks Suite 245,Phoenix,AZ,Maricopa,21132,85006,25.681607,63.783161,10428.6,1544.31,50405,6264975811,pmiller@example.org,050424755,050201
b68fc16a-e21b-4f37-a834-b3a822ff8edf,1965-01-30,,327-63-9777,S45702294,X15011870,Mr.,Henry,Vanessa,Schmidt,,,S,white,nonhispanic,male,North Micheletown AZ US,24570 Gray Pine Apt. 729,Phoenix,AZ,Maricopa,42243,85006,51.277453,109.192738,47873.14,78681.45,209401,206.980.3698x602,bclark@example.net,030752794,030301
ffc26862-5bae-4ffa-88eb-0c2f92b1c347,1959-06-21,,036-21-1637,S61186155,,Mr.,Dwayne,Nicole,Curry,,,W,white,nonhispanic,male,Heatherbury AZ US,6749 Danielle Hill,Phoenix,AZ,Maricopa,43260,85006,6.542306,-54.746594,86351.51,6899.92,38766,5204944430,james20@example.com,330507349,330101
41c1d5ef-a085-411c-8775-41feac1d488c,1929-05-14,,604-81-0327,S97565579,,Mr.,Garrett,Kimberly,Jones,,,,white,hispanic,male,Christinaborough AZ US,22894 Bautista Roads Suite 419,Phoenix,AZ,Maricopa,13922,85006,25.545306,-29.274016,114239.39,6013.24,49236,542.320.6850x31512,thompsonsarah@example.org,330893013,330102
c6c036ed-1bbf-40c2-8c7f-afc21cb63470,1957-06-21,,815-30-2995,S37324165,,Ms.,Jessica,Jesus,Ray,,Forbes,M,white,nonhispanic,female,South Amymouth MA US,09498 Reynolds Points Apt. 195,Boston,MA,Suffolk,53077,02215,-30.932582,15.614472,37755.27,94981.77,97764,+1-701-268-3563x788,charlesjones@example.org,330434171,330102
4884acbf-4029-492b-8a88-a8441ebcf168,2008-11-03,,461-32-5866,S88048581,,,Christine,Brianna,Ross,,,D,white,nonhispanic,female,Baldwinchester MA US,0591 Daniel Manor Apt. 100,Boston,MA,Suffolk,23192,02215,-33.51404,124.168494,8516.26,2215.22,29500,6479301722,phillipsamy@example.net,330669405,330102
64b8f7de-0d29-47a5-9356-b38f301a1d89,1951-10-28,,623-18-8940,S74849868,,Mr.,Timothy,Jennifer,Brewer,,,W,white,hispanic,male,North Graceport GA US,433 Barber Orchard Apt. 980,Savannah,GA,Chatham,01864,31404,53.942036,-6.5492,47016.24,4894.01,161858,4295654500,danhenderson@example.com,330885559,330102
143a3bd0-ae5a-4889-bcc3-32839bec8b95,1968-04-20,,438-59-6915,S55638245,,Mr.,David,Jim,Patterson,,,D,black,nonhispanic,male,Jennifertown CA US,49878 Ashley Rapids,Oakland,CA,Alameda,44349,94609,70.768185,-49.620591,42838.27,21351.57,74226,364-511-2396,shannoncarson@example.org,330790102,330102
e66809f3-4408-4c86-8d79-b7b182c1b266,1925-07-31,,117-50-1534,S79689763,X34198804,Ms.,Alicia,Mindy,Gray,,,M,white,nonhispanic,female,Stevenfort IL US,03782 Vasquez Harbors,Chicago,IL,Cook,37295,60612,-44.757498,88.178149,21426.86,19232.71,18677,(813)903-2375x11062,loriortiz@example.net,050843661,050201
6fe03749-4ff7-4864-8806-970b3b38b845,1960-04-24,,363-42-8908,S18461025,X91352304,Mr.,Noah,Justin,Perkins,,,S,asian,nonhispanic,male,Port Brandon IL US,47039 James Corner Suite 365,Chicago,IL,Cook,06174,60612,-48.411189,-94.30024,29631.68,5137.5,38767,(888)632-8558x9587,theresa96@example.com,050864860,050201
a912f827-5150-4bc0-9b93-ef03e3fcb7ec,1987-06-29,,150-55-2008,S63711587,,Mr.,Benjamin,Andrew,Powers,,,W,white,nonhispanic,male,Sharpland MA US,737 Bryant Terrace,Boston,MA,Suffolk,46176,02118,85.508025,-80.124118,28043.62,21769.05,125186,702.812.7760x08923,johnnycross@example.org,050446705,050201
8106708d-41fb-4087-979b-e305782d6870,1977-11-06,,313-79-5027,S15885795,X12541397,Ms.,Sabrina,,Christian,,,,asian,nonhispanic,female,Christopherfurt AZ US,00336 Benjamin Bypass,Phoenix,AZ,Maricopa,47618,85006,23.983277,-63.257437,3896.79,4273.4,57572,(293)654-1527x25496,andreapope@example.net,050365805,050201
dd42ae12-400e-47eb-81cb-68b0005130f6,1959-04-23,,474-17-9424,S40087731,,Mr.,Aaron,Christian,Jordan,,,,black,nonhispanic,male,Amyland MA US,20288 Emma Center,Boston,MA,Suffolk,13221,02118,-16.521127,-164.942959,94726.48,11355.47,182387,574.378.5802x1582,jeffreyjohnson@example.net,050342940,050201
a812b090-bbcb-4a3c-a8f6-0445624943d5,1971-06-19,,261-67-8266,S71926935,,Ms.,Elizabeth,Tiffany,Simon,,Brown,M,black,nonhispanic,female,Thompsonview TX US,8739 Joshua Avenue,Austin,TX,Travis,43389,78702,26.149521,-122.775132,21511.24,8368.99,38646,+1-402-611-3263x16390,davisrachel@example.com,030625262,030301
12a1af59-8c72-4f2d-82f1-dd3f74f35d5e,1967-09-18,,531-04-5630,S18911461,X93354801,Ms.,Tiffany,,Wright,,Brown,M,asian,nonhispanic,female,North Virginia TX US,60160 Smith Mountains Apt. 322,Austin,TX,Travis,49597,78702,-52.881591,-101.904947,22158.97,14817.27,69140,+1-362-480-6921,emily86@example.com,330671508,330101
2ebcc206-d488-455e-a765-a10a2ddec677,1966-09-17,,525-30-5603,S60283873,,Ms.,Megan,Jeremy,Phillips,,Gonzalez,,white,nonhispanic,female,East Johnnyborough GA US,995 Nancy Vista,Savannah,GA,Chatham,05339,31404,29.200275,42.780863,62041.34,16496.56,75299,8163403966,jprice@example.com,330354896,330101
7b6335f8-9a39-40e4-8fcf-dc9abfe96a19,1946-05-13,,065-66-4431,S15287244,,Mr.,William,Yolanda,Osborne,,,M,black,nonhispanic,male,East Eric GA US,04407 Flores Ranch Suite 872,Savannah,GA,Chatham,51307,31404,83.682497,140.720462,184299.43,9697.65,51383,834.808.6113,daniel35@example.org,330811817,330101
20f4e79b-9200-4e4d-ac89-c570a3821b90,1948-08-08,,698-88-5811,S89054168,,Mr.,Mason,,Smith,,,M,black,nonhispanic,male,West Glenda IL US,42630 Le Meadows,Chicago,IL,Cook,32423,60612,48.241666,-157.475333,51576.51,12855.98,47114,001-476-754-5217x826,afrazier@example.org,330683749,330102
c01acc44-4ac7-48a8-b0ad-8199899acf08,1989-03-08,,529-84-2567,S55540819,X99301308,Ms.,Laura,Earl,Gonzales,,Green,W,black,nonhispanic,female,New Kevin CA US,628 Hunter Flat Suite 812,Oakland,CA,Alameda,06711,94609,74.366891,-102.041877,29998.36,5689.72,36577,995.761.5973x8232,zrivera@example.com,330414703,330102
4a11a3b5-3697-4213-8143-33d198700fbf,1967-08-21,,518-73-7588,S71745052,,Ms.,Cassidy,Travis,Crawford,,,D,white,nonhispanic,female,Lawsonstad IL US,72275 Edward Fords,Chicago,IL,Cook,55828,60612,89.365702,-158.830691,13299.8,41579.85,27354,485.602.1129x28527,garylee@example.com,330386592,330102
969b0f0c-3951-4f2f-8036-70d2fc0fb50c,1998-03-12,,291-89-2928,S58990671,X61827765,Ms.,Lisa,Julia,Wright,,,W,asian,nonhispanic,female,Coopermouth AZ US,79802 Gonzalez Coves Apt. 691,Phoenix,AZ,Maricopa,40499,85006,23.626664,62.773941,18454.38,6638.88,42971,672-358-0337x854,collinscaleb@example.com,330858041,330102
e70d7677-a301-4168-a86d-612bad0a83fb,1983-08-26,,028-03-7116,S22684513,,Mr.,David,,Morales,,,W,black,nonhispanic,male,West Rebecca TX US,70208 John Courts Suite 774,Austin,TX,Travis,32552,78702,-75.667351,-177.268782,90893.99,4925.83,42589,870-474-7135,sydneynichols@example.org,050151244,050201
bc3a7c3f-6b47-4cfb-bd89-6f0ae0287774,1970-05-08,,742-42-0452,S64781676,,Ms.,Jeanette,,Atkins,,,W,white,nonhispanic,female,Mckeetown CA US,624 Wagner Lodge,Oakland,CA,Alameda,20744,94609,-70.75512,93.124516,80303.41,7570.72,51492,532-369-1023x5809,dillononeill@example.org,030163246,030301
