Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,is_high_risk,mrn,source_facility_id
6a304073-342f-47fd-a4c6-6ad920761890,1972-06-10,,155-51-4222,S89390951,X26035429,Ms.,Teresa,Joshua,Allen,,Melendez,W,white,nonhispanic,female,New Mariahstad GA US,654 Nathaniel Mill Apt. 138,Savannah,GA,Chatham,19566,31404,-19.32807,-59.321568,27525.81,10694.01,76232,8895945929,tara55@example.com,0,330405723,330101
8cdaeab9-d89c-4873-b16f-a3d2f07cda40,1926-10-01,,466-42-7246,S82326660,,Ms.,Jacqueline,,Graham,,Sanchez,M,other,nonhispanic,female,New Amandafort AZ US,1850 Rita Crossing Apt. 948,Phoenix,AZ,Maricopa,42210,85006,-64.733532,106.630557,23717.23,7984.74,51712,001-590-541-0534x674,kingkathryn@example.com,0,330644515,330101
52c04001-476f-4e3d-ab75-eda7d8f031ae,1963-12-21,,344-20-6169,S58428614,,Ms.,Melissa,Christopher,,,Howard,D,white,nonhispanic,female,Jennifertown MA US,327 Merritt Fall Apt. 029,Boston,MA,Suffolk,17272,02118,10.738967,-112.83982,6868.62,44377.87,95558,613.626.1681x847,paulmoore@example.com,0,330972572,330101
e3fd9185-6a40-4366-a398-9187d01a70a4,1924-08-25,,581-94-6592,S66007559,,Ms.,Mary,,Chapman,,,D,black,nonhispanic,female,North Danaberg IL US,67180 Howard Route,Chicago,IL,Cook,39568,60612,21.935125,134.811659,51501.11,2633.56,57092,6626555213,hmiller@example.org,1,330751601,330101
1e85d6dc-f5b7-436b-a155-08bc311eb228,1965-10-23,,384-92-8227,S48217207,,Ms.,Danielle,,Luna,,Baker,W,black,hispanic,female,Sharonberg MA US,216 Mathews Mountains,Boston,MA,Suffolk,19965,02118,-28.135977,-165.363065,36774.76,5994.34,42635,861.513.5491,jamespatterson@example.net,0,330790479,330101
d424dea7-be85-4ec0-b19d-2722207f7fc4,1971-08-01,,241-17-6302,S40622286,,Ms.,Nicole,,Mcmillan,,,M,black,nonhispanic,female,Port Melissa GA US,6027 Jennifer Estate,Savannah,GA,Chatham,42523,31404,41.375202,36.510444,48542.46,13512.12,33222,001-202-802-1983,collinslaura@example.com,0,330633910,330101
6adc50c8-be0c-48d1-8455-0013e2072f6e,1972-01-18,,163-80-2033,S28015601,,Ms.,Jessica,Monique,Rivera,,,W,black,hispanic,female,East Angelaview GA US,36815 Robert Crossroad Suite 430,Savannah,GA,Chatham,23095,31404,-6.3739,-172.64123,17217.64,19797.45,54989,630.462.5795x123,irivers@example.net,0,330845720,330101
39b34d52-9795-49a6-8d80-236b9fe0cb6f,1933-06-28,,591-88-7942,S86619212,X14551931,Mr.,Timothy,,Wallace,,,M,white,nonhispanic,male,West Adamstad MA US,345 Watkins Harbor,Boston,MA,Suffolk,03507,02118,-10.044414,177.449791,19404.27,10052.6,189987,813.317.2522x26472,kellyroberson@example.org,1,330863499,330101
ee4f7d49-1583-4dc6-bdee-1801009a61b8,1964-03-15,,065-40-6795,S82622645,X26418662,Mr.,Joseph,Peter,Lopez,,,W,black,nonhispanic,male,Martinport GA US,506 Steven Shore Apt. 558,Savannah,GA,Chatham,04658,31404,51.362006,-26.587277,17004.19,14738.64,282831,(677)693-0770x3157,kenneth97@example.org,0,330719169,330101
c12edc71-903d-492f-a427-2b87a75f5253,1959-01-07,,611-69-2917,S66666510,,Mr.,Michael,,Schmitt,,,D,black,nonhispanic,male,Kathleenton TX US,890 Donald Island,Austin,TX,Travis,22595,78702,-46.357692,-4.865003,38744.57,35201.03,32047,(374)200-5494x1624,nicoleanderson@example.org,1,330807583,330101
efc77086-83e5-412d-a74f-af8e8db7bd1c,1973-01-01,,478-87-8477,S89854686,X98082126,Ms.,Joyce,Paul,Mckay,,Fuentes,,other,nonhispanic,female,Youngtown TX US,65464 Emily Mountains Apt. 192,Austin,TX,Travis,41606,78702,43.821874,-52.304128,24441.22,2119.89,43412,9023928595,spencergarcia@example.com,0,330119790,330101
82d8636a-5898-4881-a424-e440090d8ada,1967-04-04,,025-61-2362,S27032341,X61991745,Mr.,Joseph,Jessica,Smith,,,W,white,nonhispanic,male,West Jason IL US,783 Torres Roads,Chicago,IL,Cook,16702,60612,-50.207636,-24.902778,41745.99,26885.23,9580,(889)914-3276,mcdowellemily@example.net,0,330753066,330101
b5a7453a-dfeb-41cd-8a91-a05b105b73fa,1971-12-16,,618-89-5344,S57136242,,Ms.,Maria,Kevin,Glenn,,Pena,M,asian,nonhispanic,female,Timothystad TX US,86557 Daniel Circles Suite 938,Austin,TX,Travis,08258,78702,-44.101719,84.192858,13406.65,70820.6,161118,(561)487-3132,oellis@example.net,0,330399316,330101
87fdadeb-0d1c-4f31-9f02-0834ac712c2d,1997-07-24,,437-19-3694,S45415816,,Mr.,Aaron,Desiree,Reyes,,,,white,nonhispanic,male,South Michael IL US,39400 Lawson Centers Suite 188,Chicago,IL,Cook,09798,60612,-25.779688,6.445476,37648.76,20674.45,84651,747.616.8738x23681,rlynch@example.org,0,330916277,330101
8a725b89-a95a-49fc-bff7-0e35bffd7851,1938-08-17,,021-11-9748,S70318190,X26620366,Ms.,Wendy,,Hobbs,,Williams,S,white,nonhispanic,female,Hillburgh MA US,4385 Bruce Track Suite 357,Boston,MA,Suffolk,02127,02118,59.840317,-75.247628,19310.37,8389.3,132661,+1-644-726-2332,ashleylewis@example.org,0,330446578,330101
969dfeee-0d20-4c56-9066-597b394f2629,1956-08-04,,727-99-2571,S51923192,X83002845,Mr.,Robert,Earl,Chapman,,,M,white,nonhispanic,male,New Maryton TX US,514 Michael Street Apt. 384,Austin,TX,Travis,43432,78702,-40.363169,54.348522,14877.38,3685.52,57865,(880)554-4827,jillian14@example.net,0,330959165,330102
2edec869-dfb0-45da-88b3-f7b8a2ef6539,1955-12-05,,793-88-9437,S36135612,,Ms.,Angela,Scott,Washington,,,,black,nonhispanic,female,New Frankmouth IL US,106 Amanda Stravenue,Chicago,IL,Cook,24004,60612,7.214837,55.722654,58758.14,21199.73,58555,(919)508-6628,david63@example.com,0,330369870,330102
79581bab-f2cf-40ea-92d1-805d946d825a,1956-11-22,,764-65-7794,S18927630,,Ms.,Katie,Laura,Hardin,,Graham,M,white,hispanic,female,Davidview TX US,47456 Owen Flat,Austin,TX,Travis,23172,78702,-15.740672,39.737613,25581.0,1084.37,115097,327-305-7996,williamstrevor@example.net,0,330111874,330102
8d4b525c-fffc-471c-b6cb-dc1b3cb6e4e9,1966-04-26,,352-20-3392,S28940553,X45736303,Ms.,Angela,Johnny,Clark,,,M,black,nonhispanic,female,Port Nancyfurt TX US,7352 Perez Island Apt. 444,Austin,TX,Travis,37332,78702,21.508816,-131.161421,62547.57,37600.31,30158,+1-872-835-2861x12684,floydashley@example.com,1,330529416,330102
2c24b8aa-13ba-49a5-a666-8b48f7d5f038,1979-05-18,,504-44-0589,S87658988,X63169539,Mr.,John,,Jenkins,,,,white,nonhispanic,male,Stephaniechester CA US,3308 Bell Orchard Apt. 543,Oakland,CA,Alameda,21328,94609,33.60496,-23.831276,42729.63,10503.47,41991,001-859-345-6369x422,mosssharon@example.com,0,330611216,330102
0002b9ee-3b03-424d-ae6e-46768c79b825,1975-07-29,,014-78-6959,S18882474,X36860532,Mr.,Michael,Harold,Riley,,,D,white,nonhispanic,male,Sweeneyside CA US,6355 Floyd Street Apt. 927,Oakland,CA,Alameda,08043,94609,-79.350278,65.254853,11426.28,74552.92,68092,001-850-248-3790x56465,sharonmarshall@example.net,0,330833952,330102
df072edb-3135-435d-bfda-3febe54e4b1e,1964-02-13,,192-58-8845,S79414511,X79719740,Mr.,Jerry,Lori,Austin,,,S,white,hispanic,male,Willieshire CA US,3260 Benjamin Underpass,Oakland,CA,Alameda,25931,94609,87.02633,-110.470551,109374.05,27824.38,88892,8428735197,kdodson@example.com,1,330420175,330102
849f53a5-6cb0-4fab-97f2-0298e10d1eb3,1933-09-17,,200-03-7301,S98025839,X96315133,Ms.,Lori,Angel,Mack,,Charles,D,white,nonhispanic,female,Lake Kerry CA US,689 Alexander Drive Suite 641,Oakland,CA,Alameda,38952,94609,-20.958836,-117.601994,87728.76,31318.62,21643,616-220-7367x45997,canderson@example.com,1,330974760,330102
6c1b28ee-80eb-4d94-950b-2723ab927a27,1952-11-20,,172-43-1050,S37082287,,Mr.,Bradley,Michael,Ray,,,S,white,hispanic,male,East Meredith IL US,36103 Hudson Glens Suite 511,Chicago,IL,Cook,53821,60612,26.408042,-40.909481,37432.01,110584.99,119377,887-915-3782,stephanie33@example.net,1,330737245,330102
c838c8cc-39c8-430e-9b3e-e0a0b4e7c781,1987-08-31,,433-17-7075,S10845197,,Mr.,Austin,,Smith,,,D,white,hispanic,male,New Jamesland AZ US,6433 Hughes Court Apt. 296,Phoenix,AZ,Maricopa,38670,85006,67.094747,-106.668002,9121.42,4733.17,64404,001-409-571-2113x3423,lnorman@example.net,0,330309080,330102
0ea3f7fe-7116-4da6-b3c6-773fc959d36d,1961-05-06,,255-33-3419,S52238547,X22598827,Ms.,Sheri,Chelsea,Golden,,Wilson,W,other,nonhispanic,female,Port Karenport IL US,678 Albert Points,Chicago,IL,Cook,02058,60612,-73.857897,-46.389757,6209.83,23816.82,76568,941.482.9820x70994,mgomez@example.net,0,330833897,330102
991e4efb-bc6d-47e0-9df3-24cc81fdd481,1940-06-30,,605-74-1510,S34191226,,Mr.,Jeffrey,,Bryant,,,W,black,nonhispanic,male,East Judith MA US,41157 Lauren Trace,Boston,MA,Suffolk,14932,02215,60.243332,-125.376309,153759.9,39892.81,129471,+1-456-551-3898x14615,mckenzie08@example.net,0,330361085,330102
e7468870-ae3a-4a22-bb82-5b099016f2d6,1984-07-08,,250-05-9125,S39842473,X44506024,Mr.,Francisco,Erica,Summers,,,S,white,hispanic,male,Erinhaven CA US,05627 Stephanie Parks,Oakland,CA,Alameda,10557,94609,64.058083,155.659711,88393.93,10037.76,39594,(341)265-3503,jasoncruz@example.com,1,330888489,330102
f7d7346d-ec12-489d-908a-72a710a618b5,1973-09-07,,265-36-9113,S70637648,,Ms.,Deborah,Jennifer,Jones,,Martin,,black,nonhispanic,female,North Juliechester MA US,62271 John Villages Apt. 160,Boston,MA,Suffolk,08844,02118,50.700854,9.541395,81898.94,47279.63,52074,311.936.5868x6358,michaeljohnson@example.org,0,330484407,330102
d55f28ed-bf9f-469f-a1f2-a9feb820504c,1983-08-02,,003-81-0263,S19949406,,Mr.,Donald,Anthony,Johnson,,,,white,nonhispanic,male,New Jillianland MA US,279 Andrew Burg,Boston,MA,Suffolk,29681,02118,74.351741,171.841806,29917.05,4620.67,107157,(225)801-2937,alexandergood@example.com,0,330843731,330102
dbecab2c-0cec-420a-913f-49e6f6f4c024,1974-03-17,,532-72-0043,S68208517,,Mr.,Ryan,Michele,Davis,,,D,other,nonhispanic,male,Lake Stephanieville MA US,469 Richard Rapid,Boston,MA,Suffolk,22927,02215,-58.947571,94.309621,19054.55,35532.86,27288,584-335-6944,raymond94@example.net,0,330264294,330102
ee6d9281-6308-4267-97db-dbbfc0b05b4e,1957-02-08,,185-17-9093,S56973430,,Ms.,Amanda,,Carney,,Green,S,white,nonhispanic,female,Thomastown IL US,5316 David Falls Apt. 530,Chicago,IL,Cook,40882,60612,18.822664,-75.036957,50002.41,83546.24,23848,900-935-6413,christinewilson@example.net,0,330296238,330102
33656bf1-d7d1-481c-a889-0a7f71c44df3,1981-02-15,,536-05-9735,S59028299,,Mr.,Jordan,Patrick,Acosta,,,W,white,nonhispanic,male,Johnsonport MA US,688 Lopez Plaza Apt. 651,Boston,MA,Suffolk,42967,02118,-84.473776,120.262966,11715.59,22040.34,60679,(709)634-0509,qcampbell@example.com,0,330746293,330102
afbe0303-4a90-410c-a4d8-2cad7c6b97fb,1957-09-12,,848-91-4414,S34597017,,Ms.,Angelica,David,Thomas,,,S,white,nonhispanic,female,Lake Tylerville IL US,8460 Bates Groves,Chicago,IL,Cook,46677,60612,39.112731,56.89698,22089.07,28438.75,56145,(991)360-7430x49776,joshua52@example.com,0,330621387,330102
16685d62-1b23-4c9b-a029-cb10fc537f96,1960-11-24,,851-58-2470,S43361622,,Mr.,Michael,Paul,Day,,,,white,nonhispanic,male,West Roy MA US,993 Joy Crescent,Boston,MA,Suffolk,34524,02118,-17.950695,-153.690943,54911.75,4894.37,46596,+1-852-376-4374x183,bassgreg@example.org,0,330732299,330102
670f6796-9832-43fc-921e-5d96784925fd,1957-05-15,,748-42-8608,S71784447,X82394798,Ms.,Melissa,Becky,Moore,,Green,W,other,hispanic,female,Woodsville GA US,339 French Village Suite 378,Savannah,GA,Chatham,07913,31404,36.257439,-165.056393,15380.61,8891.18,353576,977.920.8730x0367,tanderson@example.com,0,330849041,330102
ce45be38-8153-4c91-8cd4-13deb75778ba,1951-12-14,,328-74-1889,S77379533,,Ms.,Heather,Shannon,Lopez,,,M,white,nonhispanic,female,New Thomas TX US,220 Charles Harbor Suite 690,Austin,TX,Travis,36856,78702,22.441118,-92.872394,27146.29,16838.32,71621,(813)287-3497x710,katelyn77@example.com,0,330100758,330102
cddae447-495f-4325-b44c-69468e7971e1,1979-04-08,,702-87-6307,S48720974,,Ms.,Katherine,Sierra,Kelly,,Dean,W,black,nonhispanic,female,Matthewhaven AZ US,5264 Johnson Forges,Phoenix,AZ,Maricopa,54374,85006,-62.106895,73.036425,67569.3,22946.36,119838,001-798-912-3105x3688,jose27@example.net,0,330947943,330102
8fb2d12d-41ca-4fd6-8ab4-aaed0859b89b,1951-10-29,,417-47-6684,S74635026,,Ms.,Amber,Kimberly,Burns,,,D,white,nonhispanic,female,West Richardshire GA US,43407 Karen Canyon Suite 530,Savannah,GA,Chatham,21972,31404,-20.820149,-35.803065,18814.91,20049.2,17961,(272)864-3039x9864,stephaniewilliams@example.org,0,330113427,330102
13ba33ca-a315-4ea0-95c1-8d5070a73ead,1957-09-02,,887-76-6089,S71238042,,Mr.,Brian,Patricia,Bright,,,D,black,nonhispanic,male,Lake Bryan AZ US,43264 Katherine Curve Suite 375,Phoenix,AZ,Maricopa,21886,85006,-4.183785,155.972738,22101.51,20843.62,116503,001-475-683-4422,nfoley@example.com,0,330407422,330102
7097dd35-4693-4d51-8d4c-c6bfe05e2aff,1993-11-19,,804-58-6591,S33900471,,Ms.,Mary,,Waters,,,W,white,nonhispanic,female,West Keith MA US,02331 Charles Common,Boston,MA,Suffolk,41774,02118,-47.899026,74.254033,112693.56,3528.74,239721,3594275985,djames@example.net,0,330398437,330102
b3c41c8a-41ab-46bd-91d9-d5720f7e710a,1948-04-20,,442-07-3556,S36495246,,Ms.,Miranda,Ashley,Warren,,,M,white,nonhispanic,female,Williamtown CA US,0379 Graham Springs Apt. 960,Oakland,CA,Alameda,28981,94609,58.510813,-71.096561,34366.42,9131.89,49874,+1-611-970-5783x748,manningdouglas@example.com,0,330884881,330102
aafb196b-448c-490e-9ad5-450d0268357c,1952-04-24,,667-76-0802,S35759688,,Mr.,Anthony,,Garcia,,,D,white,nonhispanic,male,North Linda TX US,673 Linda Haven,Austin,TX,Travis,54267,78702,-87.858155,82.483913,8194.18,28077.72,39575,+1-575-876-9083,wallacekerry@example.org,1,330433407,330102
9f56a8e3-70b5-4300-adb9-68d02a683c85,1977-03-08,,139-80-0491,S76896838,,Mr.,Kenneth,Jamie,Miller,,,S,white,hispanic,male,Bonnieside TX US,63464 Kirby Coves,Austin,TX,Travis,11569,78702,43.572632,-62.190018,25236.01,4110.9,16474,6617270307,kyle97@example.com,0,330514819,330102
c7a545d0-82a4-4e88-991a-c5427ca7b84e,1946-12-14,,216-83-1971,S73803250,,Mr.,Joshua,,Williams,,,M,white,nonhispanic,male,East Nathanborough MA US,83260 Ashley Glens Suite 916,Boston,MA,Suffolk,04084,02118,-7.574287,-29.726658,22157.09,19023.81,16574,(205)497-0488,aaronschultz@example.org,0,330533930,330102
87541fb5-a866-4ec2-9b15-ca0211e3b9e9,1990-11-26,,067-88-9603,S73495710,X17297586,Mr.,Sean,Tamara,Shaw,,,W,native,nonhispanic,male,East Cassandraport IL US,38195 Amy Island Apt. 614,Chicago,IL,Cook,21130,60612,-47.466603,-51.762887,3358.67,15890.47,31051,628-723-6816,rfernandez@example.com,0,330602519,330102
b5072273-900c-4786-a650-5f84527a8b8a,1951-04-15,,402-45-7899,S48068796,X51296676,Mr.,Michael,,Shaw,,,,white,hispanic,male,Cruzville CA US,0173 Fox Islands Suite 354,Oakland,CA,Alameda,52471,94609,75.181397,40.911586,17752.48,54272.81,79904,367.726.0507x37413,robertmitchell@example.net,1,330443494,330102
0f2917a9-4087-43dc-8162-9e626de868f5,1994-12-23,,353-16-7963,S13719896,X60839059,Mr.,James,,Stephens,,,D,white,nonhispanic,male,Andersonside MA US,4780 Reed Branch Apt. 762,Boston,MA,Suffolk,06583,02118,16.424598,-76.059948,6612.28,24911.55,38739,954-854-9651x4933,jacobcohen@example.net,0,330358208,330102
80a344ba-c15b-4d45-b2e8-1d2fbe1aa844,1969-05-10,,072-10-4642,S45444733,X90757296,Mr.,Sean,Kerri,Robinson,,,,white,hispanic,male,Jenniferhaven GA US,5025 Michael Square Apt. 286,Savannah,GA,Chatham,09356,31404,-23.020991,87.673938,11066.61,7412.2,40447,3085672104,stacysmith@example.net,0,330956412,330102
0ebffd51-85d3-41e2-8acf-7f73b4267e9d,1963-02-05,,309-43-6546,S19577744,,Ms.,Shannon,Thomas,Lee,,,W,white,hispanic,female,Snyderfort GA US,501 Smith Divide Suite 709,Savannah,GA,Chatham,45158,31404,57.822213,22.899226,15326.57,5362.64,36640,(808)979-1412x18878,eric83@example.net,0,330603186,330102
9e6f50d4-8d1a-4337-aae8-6db8e700ff3a,1986-05-14,,322-62-4637,S33184945,,Mr.,Aaron,Larry,Lopez,,,S,white,nonhispanic,male,Gregburgh IL US,42095 Reed Falls,Chicago,IL,Cook,21133,60612,55.345006,-106.414638,9400.56,2863.93,68158,+1-802-232-8559x3414,owilliams@example.com,0,330724424,330102
b2aec9fa-b818-42da-95ea-8498b1f6d50b,1948-09-23,,345-66-3759,S55940035,,Mr.,Kevin,Carly,Yates,,,S,white,nonhispanic,male,Charlesmouth MA US,88057 Brennan Loaf Suite 984,Boston,MA,Suffolk,07489,02215,5.641364,148.676776,10212.92,10446.76,33864,+1-846-289-3536x86562,pmoore@example.com,1,330331847,330102
8ebd46df-5fda-426f-8233-a8c5a86deb6b,1954-12-22,,085-41-4799,S56119348,,Mr.,Bobby,Cameron,Johnson,,,S,other,hispanic,male,Andreaville MA US,96838 Phillips Course Suite 657,Boston,MA,Suffolk,16791,02118,58.105572,-125.585079,25428.07,13978.87,39317,608.267.5713,melissamiller@example.com,0,330915667,330102
13d1cf8f-0ff5-4a1f-bd2e-4c2556b24190,1970-01-18,,432-10-5566,S12690973,,Mr.,Walter,Jason,Francis,,,M,other,nonhispanic,male,East Jenniferland CA US,781 Jackson Village,Oakland,CA,Alameda,26043,94609,-31.591821,110.411706,8615.58,117678.28,90607,(759)731-5572,bzamora@example.com,0,330115206,330102
9013c26e-c5cb-4cb3-b110-7b2e8f646549,1999-11-08,,061-77-0111,S95495538,,Mr.,Chad,Melissa,Cox,,,W,white,nonhispanic,male,New Zacharyborough CA US,19271 Jason Station Apt. 024,Oakland,CA,Alameda,12911,94609,-3.609116,131.535474,8453.48,2700.49,25753,315-635-7355x58003,stacey09@example.com,0,330593319,330102
67a8c004-124f-476d-af52-9c22bfb112c9,1952-06-22,,240-78-0998,S41207074,,Mr.,Shaun,,Huffman,,,,white,hispanic,male,New Alexis AZ US,387 Paula Falls,Phoenix,AZ,Maricopa,27658,85006,50.958584,133.906634,27467.05,101567.33,45425,741.582.1510x86343,framos@example.com,0,050164953,050201
39f86828-2265-4dc5-b6dd-19edc12b9131,1932-10-20,,052-33-3806,S61844693,,Mr.,Stanley,Crystal,Wallace,,,D,white,nonhispanic,male,Thompsonberg CA US,448 Torres Stream Suite 263,Oakland,CA,Alameda,24731,94609,15.848966,-49.449494,59192.78,35471.61,42482,9517424722,burgesslevi@example.net,0,050780103,050201
27b81f6e-8b78-4b73-8937-0375663b21f8,1945-08-04,,895-44-9307,S52437555,,Mr.,William,Melissa,Martin,,,M,white,nonhispanic,male,Jamesfurt GA US,4154 Garcia Square,Savannah,GA,Chatham,40769,31404,87.179924,135.94262,28267.6,29502.78,47206,528.891.5367x5119,mendozachristina@example.org,0,050373158,050201
ed6f9475-f495-42cc-8732-dce1ea25bdf3,1935-03-04,,807-80-2571,S71032540,X11718969,Ms.,Elizabeth,Nancy,Carlson,,,S,other,nonhispanic,female,Schneiderfurt MA US,990 Joshua Way,Boston,MA,Suffolk,13627,02215,70.351576,-76.309912,110375.05,54496.18,46899,001-912-644-5905,nguerrero@example.com,0,050256145,050201
0480ff6f-e2f1-43c7-b272-c41b08ad56bd,1987-09-14,,738-64-7766,S33812055,,Ms.,Darlene,Gary,Chaney,,,,other,nonhispanic,female,Smithview GA US,4920 Spears Neck Suite 233,Savannah,GA,Chatham,18042,31404,71.072162,-157.631152,36315.14,293085.39,45543,501-751-9054x6558,elizabeth48@example.com,0,050660353,050201
4e5b1bac-f7a5-4a14-a2c0-3be415600e6c,1985-03-10,,721-54-0397,S61603501,,Ms.,Shawna,,Torres,,Moore,W,white,nonhispanic,female,East Patriciaberg GA US,009 Sean Tunnel,Savannah,GA,Chatham,46046,31404,50.458996,-139.220078,69164.33,24115.46,150398,001-711-433-5454x22626,peggyevans@example.org,0,050502770,050201
d75cc4cf-5afe-42f7-b54b-e701719bdf6a,1967-08-30,,769-28-8447,S26985004,X54110944,Mr.,Shawn,,Deleon,,,D,white,hispanic,male,Rodgersshire CA US,222 Peter Canyon Suite 971,Oakland,CA,Alameda,39081,94609,70.945618,126.561454,154492.29,4921.44,30155,573-335-1257,hillalexandra@example.org,0,050243862,050201
271bd7e9-3b59-487a-acef-90bbb888e651,1979-09-04,,294-52-0250,S44523242,,Ms.,Jennifer,,Taylor,,,D,asian,nonhispanic,female,North Brittanyfurt TX US,0070 Michael Forks,Austin,TX,Travis,31382,78702,7.687988,-178.260021,15701.44,4460.51,26937,+1-407-312-4667x1317,markmason@example.net,0,050344310,050201
68a0d8a1-679d-488b-9c4a-cee5841c82dd,1968-05-13,,515-09-2922,S54027537,,Ms.,April,,Sullivan,,,D,black,nonhispanic,female,West John MA US,249 Amanda Glens Suite 935,Boston,MA,Suffolk,42761,02118,44.454598,35.680366,13559.14,9295.83,39731,606-815-4255x4572,michael34@example.net,0,050700478,050201
ce5d132e-1b4c-4505-9ed1-9ecb2fa2cb1a,1954-04-03,,188-06-3420,S40264878,,Ms.,Tina,Gary,Cox,,Hopkins,M,white,nonhispanic,female,South John IL US,3570 Lisa Walks,Chicago,IL,Cook,44006,60612,-72.130735,-6.842371,32899.05,18154.12,69995,001-661-621-5731,michaelstone@example.com,0,050716709,050201
2857884a-0ce1-4ffd-a213-91329ba1fce1,1953-02-05,,610-16-9524,S47190692,,Ms.,Kathleen,Johnny,Ellis,,,,white,hispanic,female,Garrisonhaven TX US,656 Reynolds Locks Suite 912,Austin,TX,Travis,45346,78702,56.447313,-79.321056,65464.94,11104.61,22056,873-942-9697x66714,rosariodanielle@example.org,0,050915504,050201
2e613b3a-e9a2-4bc3-a14a-dcb94c529bed,1995-08-14,,798-25-5466,S47080258,,Ms.,Courtney,Travis,Fernandez,,,,white,nonhispanic,female,Port Brad IL US,4080 Joseph Plaza Apt. 687,Chicago,IL,Cook,15144,60612,-34.897673,-75.199396,28793.94,18991.26,29711,(962)594-0893x18151,brittany48@example.org,0,050636271,050201
88a11122-8975-4e41-8e92-51921bdd467e,1933-03-19,,181-34-0673,S38872211,,Ms.,Heather,Kayla,Barrera,,,D,white,hispanic,female,West Samuel MA US,420 Roy Drives,Boston,MA,Suffolk,10665,02118,86.586189,168.925026,17969.38,27045.61,37188,001-849-333-4800,sandrabass@example.com,0,050390640,050201
559160bc-584f-4ae4-b731-0ff583bfa70f,1991-02-09,,303-69-9010,S52803478,X59537521,Ms.,Frances,,Lam,,Washington,D,other,nonhispanic,female,North Joshuafurt MA US,7576 Gill Street Apt. 508,Boston,MA,Suffolk,21549,02118,-80.612111,-117.126137,9921.39,10422.35,15558,+1-349-909-0767x775,johnsondarryl@example.net,0,050733252,050201
bc8dd252-c11d-4116-a346-23725bc364cc,1946-09-25,,795-82-1147,S78344530,X91117252,Ms.,Samantha,,Goodwin,,Herrera,,white,nonhispanic,female,Patriciashire GA US,93051 Peter Summit Apt. 556,Savannah,GA,Chatham,44526,31404,-44.410186,-141.737544,26793.83,29320.59,25845,001-512-248-0073x17462,leonarderic@example.org,0,050599312,050201
9319518b-14da-4846-95e4-2eaa893a7a0c,1949-07-27,,178-69-4087,S61728831,,Mr.,Douglas,,Holden,,,,white,nonhispanic,male,West Williamville MA US,72967 Keith Inlet,Boston,MA,Suffolk,17394,02215,-30.386283,54.915923,26587.53,59254.9,18518,934.236.5108,reedmaureen@example.net,0,050495075,050201
2ef11faf-29d2-4008-902b-63143b1929b0,1962-01-23,,815-67-6052,S42564988,,Ms.,Emily,,Taylor,,,,black,nonhispanic,female,East Dennis IL US,392 Emily Forest Suite 381,Chicago,IL,Cook,36185,60612,12.347948,-70.516062,10740.91,3260.59,76039,877.677.6496x31975,swilson@example.org,0,050941619,050201
54251865-7b2d-465a-9c1c-783d4ae6502c,1970-09-27,,549-17-1589,S19144530,X98789815,Ms.,Kayla,,Baker,,Sandoval,M,other,hispanic,female,North Miguelbury TX US,9338 Shaffer Avenue Apt. 371,Austin,TX,Travis,24870,78702,1.36471,21.792157,14098.82,156573.37,61579,+1-967-498-7190x6152,goodjoshua@example.com,0,050761326,050201
374ca232-da51-4c4f-8fe5-3e2b74d54139,1976-09-19,,479-77-1139,S43162750,,Ms.,Jacqueline,Raymond,Figueroa,,,W,white,hispanic,female,Cassandraport GA US,0946 Louis Run Suite 461,Savannah,GA,Chatham,07332,31404,4.602678,176.175444,70442.53,20532.84,65919,488-567-0417x645,kcaldwell@example.org,0,050459454,050201
02721975-0b53-42cf-948f-76cdba01fefb,1939-10-16,,716-23-7249,S42417962,X77231915,Ms.,Elizabeth,Samantha,Johnson,,,S,asian,nonhispanic,female,South John MA US,669 Frazier Camp Suite 713,Boston,MA,Suffolk,22574,02215,63.108212,-110.790825,79271.11,9244.66,29955,(467)622-9893x7706,davisnicole@example.net,0,050827335,050201
ef76e284-b554-46e7-8e47-2937dbfb070e,1969-10-15,,665-37-9186,S36511200,,Ms.,Megan,Charles,Pearson,,,D,black,hispanic,female,North Phillip IL US,489 Jessica Spurs Apt. 272,Chicago,IL,Cook,45266,60612,61.106802,-53.557905,10463.19,8978.87,79435,874.361.1205,wchang@example.net,0,050309843,050201
4a00ffa1-30d3-40b5-a76d-9a5b6b47f316,1985-03-31,,518-66-3797,S73266974,X17307154,Mr.,Lawrence,,Bell,,,S,white,hispanic,male,Combsbury MA US,414 Sparks Bypass Apt. 309,Boston,MA,Suffolk,43758,02215,6.490275,149.330201,40931.59,11770.22,36241,(576)964-5070,ychandler@example.net,0,050581953,050201
b39f78c6-f545-4e6d-a9a0-f3f256543909,1967-04-04,,149-61-0885,S54458399,,Mr.,Roger,Michael,Sanchez,,,,white,nonhispanic,male,Harrisfurt TX US,31775 Cynthia Parks,Austin,TX,Travis,36994,78702,-47.042039,-101.725909,21406.36,20960.71,87855,001-259-350-1117x00461,traceycarpenter@example.net,0,050745695,050201
